CustomerID,Age,HomeOwner,ResidenceLength,DwellingType,Gender,Marital,HouseholdSize,ChildPresent,Child0.5,Child6.12,Child13.18,Income,Occupation,HomeValue,MagazineStatus,PaidDirectMailOrders,YearsSinceLastOrder,TotalAmountPaid,PoundsPerIssue,TotalPaidOrders,MonthsSinceLastPayment,LastPaymentType,UnpaidMagazines,PaidCashMagazines,PaidReinstateMagazines,PaidCreditMagazines,ActiveSubscriptions,ExpiredSubscriptions,RequestedCancellations,NoPayCancellations,PaidComplaints,GiftDonor,NumberGiftDonations,MonthsSince1stOrder,MonthsSinceLastOrder,MonthsSinceExpire,Renewal
20903,65,100,14,S,F,M,3,Y,45,35,100,40000,W,2,E,0,2,0.0,0.55,0,22,A,0,1,0,0,0,1,0,0,0,N,0,22,22,9,No
97,67,20,3,M,F,S,1,N,35,15,25,8000,U,3,A,0,1,80.0,1.38,3,9,A,0,2,0,0,1,1,0,0,0,N,0,63,46,15,No
11374,54,100,14,S,F,S,2,Y,15,0,45,49000,M,3,A,0,1,75.99,0.51,5,11,M,1,1,0,1,1,1,1,0,0,N,0,198,66,53,No
16585,56,100,14,S,F,S,1,N,0,0,0,62500,M,3,O,0,10,52.0,1.58,3,115,A,0,1,0,0,0,1,0,0,0,N,0,148,115,112,No
17173,50,100,14,S,F,M,5,N,0,45,45,81000,M,3,O,0,7,30.0,0.83,2,108,2,0,0,0,1,0,1,0,0,0,Y,1,121,110,85,No
41988,27,0,2,M,F,M,3,Y,100,65,65,86000,M,5,E,0,2,0.0,0.0,2,6,A,0,2,0,0,0,3,0,0,0,N,0,24,24,10,No
36423,37,100,3,S,F,M,2,Y,45,35,15,18000,U,2,O,0,5,0.0,0.0,1,49,A,0,1,0,0,0,1,0,0,0,N,0,49,49,36,No
13637,54,100,13,S,F,M,3,Y,45,0,100,109000,U,5,E,3,5,272.79,1.42,15,29,2,0,6,0,3,0,9,0,0,0,Y,2,78,78,42,No
7274,61,100,5,S,M,M,1,N,15,0,35,82000,U,4,O,1,6,20.0,0.56,1,103,3,0,0,0,1,0,1,0,0,0,N,0,106,106,68,No
1279,42,50,5,S,U,S,1,Y,100,25,15,26000,W,1,E,0,2,56.0,0.78,1,59,F,0,1,0,0,0,1,0,1,0,N,0,59,59,10,No
12034,50,100,14,S,F,M,2,Y,100,55,45,140000,W,4,O,1,8,123.93,1.03,11,63,A,0,2,0,0,0,2,0,0,0,Y,6,164,63,45,No
20741,22,100,3,S,M,S,4,Y,0,25,100,27000,M,3,A,0,2,10.0,0.62,1,9,A,0,2,0,0,1,1,0,0,0,N,0,27,27,13,No
21525,44,100,9,S,F,M,1,Y,100,55,45,87000,M,8,A,2,1,223.81,0.69,12,57,F,1,3,0,1,1,4,1,0,0,N,0,117,57,9,No
12312,70,100,14,S,F,M,2,Y,15,100,35,16000,R,3,E,4,5,117.88,0.6,9,42,A,1,1,0,2,0,4,0,0,0,Y,2,120,110,84,No
7580,67,100,7,S,F,M,2,N,0,0,35,157000,M,6,O,1,10,20.0,0.56,1,95,1,0,0,0,1,0,1,0,0,0,N,0,96,96,59,No
22269,41,100,11,S,F,M,4,Y,65,100,100,74000,M,3,O,1,8,29.96,0.56,2,105,2,0,1,0,1,0,3,0,0,0,N,0,106,106,70,No
21383,46,100,9,S,F,M,5,Y,100,65,100,162000,M,5,C,2,7,182.38,0.95,13,86,A,1,3,1,0,0,3,1,0,1,N,0,300,86,61,No
7229,75,100,9,S,F,M,5,Y,0,0,45,58000,R,3,O,2,8,32.0,0.63,2,77,A,0,1,0,1,0,2,0,0,0,N,0,108,108,71,No
35562,62,100,14,S,M,M,3,N,0,0,0,63000,W,4,O,0,5,0.0,0.0,1,58,A,0,1,0,0,0,1,0,0,0,N,0,58,58,45,No
10394,58,100,14,S,F,M,4,N,45,65,35,26000,M,3,A,0,0,153.87,0.5,13,14,A,0,3,0,0,1,2,0,0,0,N,0,48,48,35,No
3522,56,100,14,S,F,M,3,Y,45,100,100,176000,H,7,A,5,2,231.0,0.93,18,11,A,0,4,0,0,2,2,0,0,0,N,0,250,97,56,No
28787,72,100,1,M,F,M,2,N,15,15,35,125000,U,9,O,4,8,101.91,0.81,16,110,A,0,2,0,2,0,4,0,0,0,Y,3,348,110,73,Yes
35876,32,100,3,S,F,M,3,Y,100,15,35,104000,M,4,A,0,1,22.0,0.37,3,8,A,0,2,0,1,1,2,0,1,0,N,0,54,54,17,No
33728,47,100,4,S,M,S,2,Y,75,100,15,500000,U,9,E,0,3,127.0,1.87,6,29,A,0,2,0,0,0,2,0,0,0,N,0,61,61,49,Yes
11102,57,100,14,S,F,M,2,N,15,0,35,32000,W,7,A,3,0,315.83,0.74,22,3,A,4,4,1,1,3,3,1,3,0,Y,1,276,35,24,No
28416,52,100,6,S,F,M,2,N,15,0,45,96000,M,3,B,0,6,133.29,0.92,6,176,4,1,1,0,1,0,2,0,1,0,N,0,113,113,88,No
21976,46,100,14,S,F,M,3,Y,15,100,100,104000,M,3,E,0,1,18.0,0.42,3,12,A,0,3,0,0,0,4,0,0,0,N,0,186,38,24,No
23714,44,100,13,S,F,M,3,Y,65,100,100,389000,W,9,O,0,15,45.0,1.33,3,132,A,0,1,0,0,0,1,0,0,0,N,0,156,132,118,Yes
34699,42,100,10,S,M,M,4,Y,65,100,100,341000,H,7,O,0,6,22.0,1.83,1,65,A,0,1,0,0,0,1,0,0,0,N,0,65,65,53,No
31088,43,100,1,S,F,S,1,Y,0,0,0,62500,H,1,O,0,6,0.0,0.92,0,110,A,0,1,0,0,0,1,0,0,0,N,0,110,110,97,No
930,27,40,13,S,M,S,3,Y,100,55,65,85000,U,3,E,0,4,15.0,0.94,1,26,A,0,1,0,0,0,1,0,0,0,N,0,26,26,9,No
7002,66,100,14,S,F,S,3,N,25,0,35,20000,W,3,A,1,2,20.0,0.94,1,8,1,0,1,0,1,1,1,0,0,0,N,0,117,111,93,No
24145,37,100,5,S,F,M,6,Y,100,75,0,73000,W,2,O,1,9,20.0,0.56,1,113,1,0,0,0,1,0,1,0,0,0,N,0,114,114,78,No
29897,67,100,14,S,F,S,1,Y,0,0,100,30000,M,2,O,1,8,50.97,0.56,3,112,1,0,0,0,1,0,1,0,0,0,N,0,237,114,77,No
36520,41,100,4,S,F,M,4,Y,35,100,100,93000,B,5,E,0,4,22.0,1.83,1,48,A,0,1,0,0,0,1,0,0,0,N,0,48,48,35,No
2105,32,70,1,S,M,S,1,Y,25,25,25,40000,B,3,E,0,4,56.0,1.17,1,59,A,0,1,0,0,0,1,0,0,0,N,0,59,59,10,No
11674,49,100,14,S,M,S,3,Y,65,0,100,207000,M,9,E,1,4,196.95,1.18,8,50,A,0,3,0,2,0,5,0,0,0,N,0,183,113,89,No
2721,63,100,14,M,F,S,3,Y,65,0,100,96000,W,3,E,1,4,20.0,0.42,2,53,1,0,1,0,1,0,2,0,0,0,N,0,54,54,17,No
14737,54,100,11,S,F,M,2,Y,45,100,100,69000,M,9,A,2,1,70.97,0.79,4,4,A,0,1,0,3,1,3,0,0,0,N,0,89,89,65,No
14689,64,100,14,S,M,M,4,N,45,45,45,46000,W,2,O,1,8,46.94,0.56,3,89,1,0,0,1,2,0,3,0,0,0,N,0,90,90,54,No
13271,59,100,12,S,F,M,3,Y,100,0,35,86000,M,2,E,4,7,96.8,0.65,5,89,1,1,1,0,1,0,2,0,1,0,N,0,258,95,22,No
37245,22,100,10,S,M,S,3,Y,15,25,100,47000,H,3,E,0,4,66.0,1.83,1,40,A,0,1,0,0,0,1,0,0,0,N,0,40,40,3,No
24731,35,100,1,S,F,M,5,Y,100,100,65,136000,M,5,B,0,3,14.97,0.28,2,55,A,0,1,0,1,0,2,0,1,0,N,0,55,55,42,No
29598,41,100,5,S,M,M,4,Y,100,100,100,119000,M,4,O,0,12,19.0,1.58,1,128,A,0,1,0,0,0,1,0,0,0,N,0,128,128,115,Yes
21416,37,100,14,S,F,M,2,N,35,0,25,80000,R,4,E,3,2,143.51,0.56,10,4,A,0,2,0,1,0,3,0,0,0,N,0,192,74,26,No
6358,71,100,11,S,F,S,1,Y,15,100,35,174000,M,5,A,5,1,175.95,0.73,14,10,A,0,3,0,1,1,3,0,0,0,Y,1,275,24,11,Yes
39205,48,0,8,S,F,S,3,Y,0,25,100,27000,B,3,E,1,3,49.0,0.32,3,51,3,0,0,0,1,0,1,0,0,0,N,0,206,54,16,No
26089,45,100,6,S,F,S,2,U,15,35,35,15000,W,1,O,1,7,18.97,0.53,1,71,1,0,0,0,1,0,1,0,0,0,N,0,72,72,36,No
40039,44,0,1,S,F,S,2,Y,25,100,35,44000,M,2,E,0,7,17.0,0.92,1,66,A,0,1,0,0,0,1,0,0,0,N,0,231,66,35,No
29088,46,100,7,S,F,S,1,U,45,65,45,26000,B,2,E,0,3,45.97,0.65,5,32,A,0,3,1,0,0,4,0,0,0,N,0,37,32,14,No
3547,65,100,14,S,F,M,2,Y,0,15,35,71000,W,3,E,2,4,21.99,0.37,3,32,4,1,0,0,1,0,2,0,0,0,N,0,45,35,18,No
26455,44,100,14,S,F,M,1,N,0,15,45,69000,W,4,E,0,5,18.0,0.56,3,32,A,0,2,0,0,0,2,0,0,0,N,0,54,54,40,Yes
25030,38,100,14,S,M,M,6,Y,100,45,35,74000,W,3,O,2,6,44.0,0.73,2,92,3,0,0,0,2,0,2,0,0,0,N,0,102,102,66,No
7447,52,100,14,S,F,M,2,N,15,0,35,42000,W,3,A,4,2,119.95,0.52,9,12,A,0,4,0,0,2,2,0,0,0,Y,2,100,99,52,No
27304,56,100,1,S,F,S,1,U,15,25,25,51000,U,6,E,2,5,81.94,0.53,5,54,4,0,0,0,1,0,1,0,0,0,N,0,288,57,19,No
35996,57,100,14,S,F,S,1,N,45,55,45,44000,W,4,E,0,4,22.0,0.92,1,38,A,0,1,0,0,0,1,0,0,0,N,0,38,38,12,No
28201,48,100,9,S,F,M,6,Y,100,100,100,63000,W,6,C,0,4,19.98,0.5,3,50,A,1,3,0,0,0,3,2,0,0,N,0,50,50,37,No
31396,48,100,13,S,F,M,4,Y,65,100,100,155000,W,8,E,0,3,34.0,0.97,2,38,A,0,2,0,0,0,3,0,0,0,N,0,106,106,81,No
396,50,20,1,M,F,S,1,Y,100,0,0,87500,W,3,E,0,1,0.0,0.0,2,7,A,0,2,0,0,0,2,0,0,0,N,0,107,7,5,No
24469,38,100,9,S,F,M,3,Y,45,35,15,25000,B,2,O,3,10,77.0,0.68,4,61,A,0,1,0,0,0,1,0,0,0,N,0,202,61,37,No
7804,65,100,7,S,F,S,4,Y,35,75,45,24000,M,2,C,3,10,45.97,0.46,3,89,K,1,1,1,0,0,2,1,0,0,N,0,90,89,42,No
38087,53,100,14,S,F,M,3,Y,45,45,45,53000,B,3,E,0,5,13.0,0.48,2,29,1,0,0,0,2,0,2,0,0,0,N,0,30,30,16,No
30382,41,100,1,M,F,M,2,Y,100,100,15,46000,W,2,O,0,6,11.0,0.88,1,97,A,0,1,0,0,0,2,0,0,0,N,0,121,97,85,No
2574,73,100,9,S,F,M,3,N,45,25,35,156000,R,7,E,0,3,124.97,1.2,6,47,A,0,3,0,0,0,3,0,0,0,N,0,133,133,109,No
27109,64,100,12,S,F,M,2,N,0,0,0,42500,U,5,O,0,10,66.9,0.92,5,96,A,0,3,0,0,0,3,0,0,0,Y,2,106,96,83,No
3181,60,100,14,S,F,M,3,N,45,55,35,101000,W,3,C,1,3,22.96,0.42,3,60,A,1,2,0,0,0,2,1,0,0,N,0,60,60,48,No
28844,46,100,14,S,F,S,2,N,0,0,0,112500,W,9,O,0,10,36.97,0.92,2,87,A,0,1,0,0,0,1,0,0,0,N,0,151,87,63,No
20827,55,100,5,S,F,M,3,U,35,0,45,59000,M,3,E,0,3,16.0,0.7,2,25,A,0,2,0,0,0,2,0,0,0,N,0,25,25,11,No
25838,41,100,6,S,F,S,1,U,45,45,45,5000,W,3,E,1,4,28.7,1.05,2,35,A,0,2,0,1,0,3,0,0,0,N,0,194,35,22,No
20173,66,100,4,S,M,M,3,N,15,0,35,63000,W,4,E,0,3,30.0,0.62,2,43,A,0,2,0,0,0,2,0,0,0,N,0,43,43,18,No
10844,56,100,1,M,F,M,4,U,0,0,0,162000,U,6,E,1,8,40.97,0.7,2,64,4,0,0,0,2,0,2,0,0,0,N,0,103,66,30,No
16304,76,100,7,M,M,M,5,N,15,0,25,70000,W,3,O,0,14,33.94,1.89,2,125,A,0,2,0,0,0,2,0,0,0,N,0,129,129,116,No
8218,72,100,14,S,F,M,2,N,25,0,35,12000,R,2,A,3,1,60.0,0.45,5,6,A,0,2,0,0,1,1,0,0,0,N,0,63,25,12,No
19115,41,100,5,S,F,S,1,Y,35,75,75,35000,M,2,O,0,8,22.0,0.92,1,67,A,0,1,0,0,0,1,0,0,0,N,0,67,67,43,No
33334,40,100,14,S,F,M,6,Y,100,100,100,108000,U,3,A,0,2,22.0,0.35,2,7,F,0,1,0,1,1,2,0,0,0,N,0,49,49,24,No
602,36,20,5,S,F,S,2,Y,45,0,15,5000,U,1,E,0,5,0.0,0.58,0,38,A,0,1,0,0,0,1,0,0,0,N,0,53,38,13,No
4928,55,100,4,M,M,M,4,Y,0,0,100,17000,M,2,C,1,10,35.94,0.79,8,84,A,1,3,0,0,0,3,1,0,0,N,0,300,84,69,No
41274,37,0,1,M,F,S,1,Y,0,100,0,12500,M,4,E,0,6,114.0,1.58,2,69,A,0,2,0,0,0,2,0,0,0,N,0,69,69,22,No
28154,46,100,3,S,F,M,5,Y,100,100,100,293000,W,9,A,0,5,72.0,2.26,1,26,A,0,2,0,0,1,1,0,0,0,N,0,157,122,109,Yes
5451,70,100,11,M,F,M,3,U,45,25,35,55000,H,2,A,3,1,105.0,0.79,9,14,L,0,1,0,2,2,1,0,0,0,Y,1,51,51,15,No
764,37,20,7,M,M,S,5,Y,45,75,75,17000,U,7,E,0,3,0.0,0.0,1,33,A,0,1,0,0,0,1,0,0,0,N,0,33,33,20,No
18095,77,100,14,S,F,M,4,N,45,45,45,128000,R,7,E,0,3,46.0,0.96,2,35,A,0,1,0,0,0,1,0,0,0,N,0,97,35,9,No
38153,30,100,3,S,M,S,3,Y,100,15,15,38000,U,3,A,0,5,61.0,1.52,3,27,A,0,2,0,0,1,1,0,0,0,N,0,29,29,15,No
19097,60,100,13,S,F,M,4,N,45,25,35,46000,R,1,E,0,3,64.0,1.33,3,30,A,0,1,0,0,0,1,0,0,0,N,0,67,30,16,No
24426,44,100,14,S,F,M,5,Y,100,100,100,105000,W,4,A,3,0,117.0,0.73,9,18,A,0,3,0,1,2,3,0,0,0,N,0,74,74,61,No
28002,38,100,14,S,F,S,2,Y,100,100,100,30000,U,2,O,0,6,36.0,0.79,2,113,2,0,0,0,1,0,1,0,0,0,N,0,199,115,91,No
9050,68,100,7,M,F,M,2,N,45,45,45,188000,M,7,O,3,8,140.97,1.25,7,70,1,0,2,0,1,0,3,0,0,0,N,0,182,125,113,No
2882,55,100,14,S,F,M,6,N,25,0,45,102000,R,4,A,3,1,119.97,0.7,10,6,A,2,2,0,1,1,2,0,1,0,N,0,99,99,63,No
13157,69,100,10,S,F,M,3,N,45,65,45,60000,M,3,O,1,8,30.0,0.5,3,109,0,0,0,0,1,0,1,0,0,0,Y,1,203,103,94,No
6360,76,100,10,S,M,M,2,N,45,45,45,124000,W,4,E,0,4,112.0,0.97,14,38,A,0,1,0,0,0,1,0,0,0,N,0,481,38,11,Yes
40506,61,0,1,S,F,M,4,N,0,0,0,87500,W,3,E,2,5,124.84,0.73,6,33,A,0,2,1,2,0,5,0,0,0,N,0,33,33,20,No
27817,44,100,1,S,F,M,4,Y,0,100,0,40000,M,1,E,0,5,85.0,0.77,3,42,0,1,3,0,0,0,3,0,1,0,N,0,85,42,29,No
34291,58,100,14,S,F,M,4,N,25,0,35,74000,W,2,O,0,6,22.0,0.92,2,65,A,0,1,0,0,0,1,0,0,0,N,0,69,65,45,No
7912,65,100,14,S,F,M,3,Y,45,35,100,27000,R,1,E,0,5,36.0,0.39,2,38,A,1,2,0,0,0,2,0,0,0,N,0,84,38,13,No
10041,52,100,14,S,M,M,4,N,0,0,25,204000,W,9,E,1,5,107.0,0.9,6,40,A,0,1,0,0,0,1,0,0,0,N,0,155,40,10,No
10251,68,100,14,S,F,M,3,N,45,35,35,165000,W,9,E,2,2,91.46,1.04,12,14,A,0,3,0,0,0,3,1,0,0,N,0,372,122,109,No
19447,52,100,14,S,F,M,4,N,0,0,0,125000,R,5,E,0,3,0.0,0.0,2,36,A,0,1,0,0,0,1,0,0,0,N,0,60,36,22,No
24508,37,100,9,S,F,S,2,Y,0,100,0,62500,W,9,B,1,9,22.0,0.31,1,105,0,1,0,0,1,0,1,0,1,0,N,0,107,107,70,No
31738,62,100,8,S,F,M,2,Y,35,0,100,6000,U,2,E,0,4,43.97,1.11,3,37,A,0,2,1,0,0,3,0,0,0,N,0,37,37,23,No
30,42,10,2,M,F,S,2,U,15,15,15,28000,U,6,E,0,5,0.0,0.58,0,39,A,0,1,0,0,0,1,0,0,0,N,0,49,39,24,No
12505,48,100,1,S,F,M,5,Y,100,0,0,93000,W,1,A,2,2,85.0,0.79,6,112,1,0,1,0,2,2,1,0,0,1,N,0,312,113,89,No
23481,19,100,6,S,F,M,6,Y,100,100,100,86000,W,4,A,0,9,302.02,0.29,20,96,A,0,3,1,0,1,3,0,0,0,N,0,223,96,18,Yes
33687,40,100,9,S,M,S,3,Y,0,100,0,30000,H,2,B,0,6,12.02,0.53,3,78,S,0,3,0,0,0,3,0,1,0,N,0,97,97,83,No
29724,58,100,9,S,F,M,2,Y,35,100,45,157000,W,2,O,4,10,61.0,0.69,4,118,M,0,2,0,0,0,2,0,0,0,N,0,119,118,71,No
24107,40,100,11,S,F,M,2,Y,100,100,75,134000,M,3,O,2,10,53.94,0.56,3,75,4,0,0,0,2,0,2,0,0,0,N,0,102,102,65,No
22433,44,100,14,S,F,M,4,U,35,15,45,62000,U,3,O,0,14,62.94,0.82,4,123,A,0,2,0,0,0,2,0,0,0,Y,1,159,123,99,No
33993,37,100,3,S,F,M,4,Y,100,25,15,72000,B,3,E,0,4,126.0,1.59,2,41,A,0,2,0,0,0,2,0,1,0,N,0,45,45,7,No
38844,55,0,11,S,F,M,3,Y,65,100,100,39000,W,4,A,2,2,38.97,0.88,2,7,2,0,0,0,2,1,1,0,0,0,N,0,336,79,41,No
1095,65,50,1,S,F,S,1,U,15,25,35,13000,U,2,E,1,4,31.0,0.65,2,47,1,0,1,0,1,0,2,0,0,0,N,0,48,48,11,No
28412,31,100,5,S,F,S,3,Y,15,25,25,41000,M,8,C,0,11,19.0,1.58,1,128,A,1,1,0,0,0,1,1,0,0,N,0,128,128,115,No
38294,54,100,10,S,F,M,3,Y,0,0,100,54000,M,4,E,0,4,3.0,0.25,1,27,A,0,1,0,0,0,1,0,0,0,N,0,27,27,13,No
26206,30,100,1,S,F,M,1,Y,100,0,0,62500,M,9,E,1,2,56.0,0.38,7,23,K,1,2,0,0,0,2,0,1,0,N,0,43,43,30,No
1115,54,50,9,S,F,M,1,U,0,0,45,54000,U,5,O,0,10,0.0,0.92,0,80,A,0,1,0,0,0,1,0,0,0,N,0,111,80,68,No
1288,32,50,6,S,F,S,1,U,15,25,15,13000,U,2,E,0,5,141.44,1.57,3,35,A,0,3,0,0,0,3,0,0,0,N,0,57,57,7,No
27089,52,100,14,S,F,M,3,N,35,0,45,117000,M,4,O,0,9,0.0,0.89,3,73,1,0,0,0,1,0,1,0,0,0,N,0,300,74,61,No
7018,76,100,5,M,F,M,3,N,45,0,25,32000,U,8,O,0,8,20.0,1.11,1,83,1,0,0,0,2,0,2,0,0,0,N,0,117,117,92,No
17489,51,100,14,M,F,M,6,Y,100,100,100,340000,W,7,A,0,2,194.73,1.7,8,7,A,0,4,0,0,2,3,0,1,0,N,0,111,111,87,Yes
26515,41,100,1,S,F,M,5,Y,65,75,100,114000,U,4,E,1,5,19.0,0.53,1,47,1,0,0,0,1,0,1,0,0,0,N,0,48,48,11,No
39509,55,0,11,S,F,M,3,Y,100,55,45,50000,R,5,C,0,10,35.97,0.82,2,124,0,1,2,0,0,0,2,1,0,0,N,0,124,124,112,No
19993,44,100,6,S,F,M,4,Y,100,100,65,280000,W,8,A,0,2,1.0,0.52,1,4,A,0,1,0,1,1,1,0,0,0,N,0,48,48,35,No
26070,30,100,4,S,F,M,3,Y,45,15,35,163000,W,2,O,0,8,35.0,0.62,3,68,A,0,1,0,1,0,2,0,0,0,N,0,73,73,37,No
37925,54,100,10,S,F,M,2,N,0,0,45,24000,M,4,E,0,5,22.0,1.83,1,32,A,0,1,0,0,0,1,0,0,0,N,0,32,32,18,No
10126,72,100,7,S,M,S,1,N,45,65,35,71000,R,3,O,1,7,19.0,0.53,1,72,A,0,1,0,0,0,1,0,0,0,N,0,72,72,36,No
27484,63,100,12,S,F,S,4,U,15,35,35,40000,M,3,O,0,6,127.9,1.02,7,68,A,0,2,0,1,0,3,0,0,0,N,0,183,103,85,No
3795,76,100,14,S,M,M,3,Y,0,100,100,71000,W,3,B,3,9,74.88,0.55,7,119,M,1,2,0,0,0,2,0,1,0,N,0,312,119,72,No
5516,58,100,14,S,F,M,4,U,45,45,35,188000,W,2,A,2,2,142.88,0.89,9,2,A,0,2,0,2,1,3,0,0,0,Y,1,186,72,35,No
16805,45,100,1,S,F,M,2,U,0,0,0,112500,U,3,A,0,2,43.99,0.97,4,4,A,0,2,0,1,1,2,0,0,0,N,0,133,118,94,No
35943,44,100,9,S,M,M,3,Y,35,100,45,152000,M,4,E,0,5,9.96,1.26,1,25,A,0,2,0,0,0,2,0,0,0,N,0,54,54,40,Yes
25395,35,100,9,S,F,M,3,Y,100,100,65,172000,M,8,B,0,1,34.0,0.75,2,11,S,0,1,0,2,0,2,0,1,0,N,0,84,84,59,No
10272,62,100,14,S,F,S,4,Y,45,100,100,50000,B,6,A,7,2,191.97,0.58,26,6,I,2,1,0,2,2,1,1,0,0,N,0,336,117,65,No
6531,53,100,1,S,F,S,2,Y,15,15,25,14000,W,1,O,1,9,111.94,0.86,6,114,2,0,0,0,2,0,2,0,0,0,N,0,171,116,88,No
39894,42,0,1,M,F,S,4,Y,35,100,100,5000,M,4,E,0,5,12.0,0.67,2,47,A,0,2,0,0,0,2,0,0,0,N,0,47,47,33,No
13881,65,100,14,S,F,M,3,Y,100,55,45,104000,M,1,C,5,6,146.87,0.56,11,61,A,1,1,1,3,0,5,1,0,0,N,0,330,118,81,No
23120,47,100,10,S,F,S,1,Y,100,35,45,90000,W,5,B,3,1,120.97,0.84,9,83,F,0,2,0,1,0,3,0,1,0,N,0,206,91,61,No
30212,64,100,13,M,F,M,2,N,0,0,0,20000,W,5,O,0,10,27.0,0.79,2,67,3,0,0,0,2,0,2,0,0,0,N,0,70,70,45,No
24682,36,100,7,S,F,M,3,Y,100,100,65,142000,B,7,A,0,1,133.94,1.32,6,1,A,0,3,0,1,2,2,0,0,0,N,0,102,76,61,Yes
39442,40,0,1,M,F,M,1,Y,0,0,0,62500,M,3,E,0,3,34.0,0.27,2,32,A,1,2,0,0,0,2,0,1,0,N,0,184,32,18,No
38757,43,100,1,S,M,S,6,Y,100,100,100,90000,W,4,E,0,1,0.0,0.42,0,18,A,0,1,0,0,0,1,0,0,0,N,0,18,18,5,Yes
24249,43,100,11,S,F,S,2,Y,75,100,100,62500,W,3,C,1,6,38.0,0.44,2,103,A,1,2,0,1,0,4,1,0,0,N,0,108,108,71,No
3834,64,100,1,S,F,M,3,Y,15,100,45,80000,W,8,B,0,10,463.83,1.05,25,93,S,0,4,1,1,0,4,0,2,0,N,0,233,138,47,No
19622,42,100,6,M,F,S,2,U,0,45,45,92000,W,6,A,0,1,1.0,0.25,1,6,A,0,2,0,0,1,1,0,0,0,N,0,56,56,44,No
23769,38,100,6,S,F,S,3,Y,100,100,0,87500,M,5,O,0,0,11.97,0.47,2,82,F,0,3,0,0,0,4,0,0,0,N,0,123,123,100,No
24608,42,100,14,S,F,M,3,Y,85,100,100,163000,W,9,O,2,10,44.0,0.73,2,94,2,0,0,0,2,0,3,0,0,0,N,0,104,104,68,No
11124,51,100,14,S,F,M,4,Y,0,100,100,174000,M,5,O,1,5,48.84,0.53,4,49,A,0,2,0,0,0,2,0,0,0,N,0,209,49,36,Yes
3410,58,100,5,S,F,M,5,Y,0,0,100,128000,W,4,O,0,9,112.43,0.86,10,109,A,0,2,0,0,0,2,0,0,0,N,0,109,109,72,No
13386,75,100,5,S,F,S,1,N,35,35,45,38000,W,6,B,1,9,284.38,1.52,16,72,A,1,6,0,2,0,8,0,1,0,N,0,216,72,48,No
39944,52,0,7,M,F,S,2,N,25,0,45,9000,W,9,E,0,4,0.0,0.0,1,38,A,0,1,0,0,0,1,0,0,0,N,0,38,38,24,No
37451,62,100,14,S,F,M,2,N,0,0,15,32000,W,2,E,0,3,40.0,1.11,2,35,A,0,2,0,0,0,2,0,0,0,N,0,35,35,11,Yes
29978,69,100,1,S,M,M,4,Y,0,0,100,62500,W,1,A,0,0,11.28,0.0,2,49,F,1,1,0,0,1,1,0,1,0,N,0,49,49,36,No
28716,58,100,14,S,F,M,3,N,45,15,35,173000,B,4,O,0,9,0.0,0.83,0,62,A,0,1,0,0,0,1,0,0,0,N,0,157,62,49,No
17708,62,100,1,S,F,M,2,Y,0,0,35,9000,M,5,E,0,0,39.97,1.82,2,17,A,0,2,0,0,0,2,0,0,0,N,0,105,105,92,No
7282,59,100,5,S,M,S,1,N,35,0,35,45000,U,3,E,2,1,60.0,0.62,3,45,A,0,1,0,0,0,1,0,0,0,N,0,106,45,9,No
12859,69,100,7,S,M,M,2,N,45,35,45,83000,R,4,E,2,6,82.97,1.11,5,70,1,0,1,0,1,0,2,0,0,0,N,0,71,71,35,No
35222,22,100,7,S,F,M,5,Y,100,75,100,108000,B,3,O,0,3,12.0,0.4,2,61,F,0,2,0,0,0,3,0,0,0,N,0,61,61,49,No
22093,47,100,9,S,F,M,2,Y,100,65,55,198000,W,8,O,2,13,38.0,0.79,3,124,L,0,1,0,0,0,1,0,0,0,N,0,180,124,77,No
264,35,20,1,M,U,M,3,Y,0,100,0,112500,U,7,B,0,8,50.0,1.35,2,96,1,0,0,0,2,0,2,0,0,0,N,0,99,99,74,Yes
16786,54,100,9,S,F,M,4,Y,0,0,45,57000,U,3,O,0,15,59.45,0.79,1,129,A,0,1,0,0,0,1,0,0,0,N,0,134,129,117,No
25460,46,100,5,S,F,S,2,Y,45,65,100,59000,R,2,E,2,3,43.97,0.84,2,52,1,0,0,0,2,0,2,0,0,0,N,0,54,54,17,No
14281,62,100,11,S,M,M,6,Y,100,100,0,45000,M,9,E,0,9,66.0,0.92,3,63,A,0,1,0,0,0,1,0,0,0,N,0,249,63,31,No
25531,31,100,5,S,F,M,3,Y,15,100,35,123000,U,8,E,2,4,50.97,0.52,5,27,A,0,3,0,2,0,6,0,0,0,N,0,66,66,30,No
6860,52,100,9,S,F,S,3,U,0,0,0,112500,M,4,E,0,4,45.0,0.74,3,51,M,0,2,0,0,0,2,0,0,0,N,0,121,88,73,No
16848,48,100,10,S,M,M,5,Y,100,65,65,93000,M,7,O,0,10,41.0,0.85,3,108,A,0,1,0,0,0,1,0,0,0,N,0,207,108,79,No
35574,43,100,9,S,F,M,6,Y,100,100,15,15000,U,2,A,0,5,141.0,1.33,2,58,A,0,2,0,0,1,1,0,0,0,N,0,58,58,10,No
23217,30,100,8,S,F,S,3,Y,100,100,100,37000,B,1,E,1,1,64.0,0.74,5,7,A,0,1,0,1,0,3,0,0,0,Y,1,126,100,66,No
30839,66,100,14,S,F,M,3,N,45,45,45,37000,B,2,O,0,8,26.0,0.55,2,100,M,0,1,0,0,0,1,0,0,0,N,0,101,100,52,No
